#Frame      Pop:0    Pop:1    Pop:2    Pop:3    Pop:4    Pop:5    Pop:6    Pop:7    Pop:8    Pop:9
     960    0.825    0.150    0.000    0.000    0.000    0.000    0.014    0.005    0.005    0.001
     961    0.824    0.151    0.000    0.000    0.000    0.000    0.014    0.005    0.005    0.001
     962    0.823    0.152    0.000    0.000    0.000    0.000    0.014    0.005    0.005    0.001
     963    0.822    0.153    0.000    0.000    0.000    0.000    0.013    0.005    0.005    0.001
     964    0.822    0.154    0.000    0.000    0.000    0.000    0.013    0.005    0.005    0.001
     965    0.821    0.154    0.000    0.000    0.000    0.000    0.013    0.005    0.005    0.001
     966    0.820    0.155    0.000    0.000    0.000    0.000    0.013    0.005    0.005    0.001
     967    0.819    0.156    0.000    0.000    0.000    0.000    0.013    0.005    0.005    0.001
     968    0.818    0.157    0.000    0.000    0.000    0.000    0.013    0.005    0.005    0.001
     969    0.817    0.158    0.000    0.000    0.000    0.000    0.013    0.005    0.005    0.001
     970    0.816    0.159    0.000    0.000    0.000    0.000    0.013    0.005    0.005    0.001
     971    0.816    0.160    0.000    0.000    0.000    0.000    0.013    0.005    0.005    0.001
     972    0.815    0.160    0.000    0.000    0.000    0.000    0.013    0.005    0.005    0.001
     973    0.814    0.161    0.000    0.000    0.000    0.000    0.013    0.005    0.005    0.001
     974    0.813    0.162    0.000    0.000    0.000    0.000    0.013    0.005    0.005    0.001
     975    0.812    0.163    0.000    0.000    0.000    0.000    0.013    0.005    0.005    0.001
     976    0.811    0.164    0.000    0.000    0.000    0.000    0.013    0.005    0.005    0.001
     977    0.811    0.165    0.000    0.000    0.000    0.000    0.013    0.005    0.005    0.001
     978    0.810    0.166    0.000    0.000    0.000    0.000    0.013    0.005    0.005    0.001
     979    0.809    0.166    0.000    0.000    0.000    0.000    0.013    0.005    0.005    0.001
     980    0.808    0.167    0.000    0.000    0.000    0.000    0.013    0.005    0.005    0.001
     981    0.807    0.168    0.000    0.000    0.000    0.000    0.013    0.005    0.005    0.001
     982    0.807    0.169    0.000    0.000    0.000    0.000    0.013    0.005    0.005    0.001
     983    0.806    0.170    0.000    0.000    0.000    0.000    0.013    0.005    0.005    0.001
     984    0.805    0.171    0.000    0.000    0.000    0.000    0.013    0.005    0.005    0.001
     985    0.804    0.172    0.000    0.000    0.000    0.000    0.013    0.005    0.005    0.001
     986    0.803    0.172    0.000    0.000    0.000    0.000    0.013    0.005    0.005    0.001
     987    0.802    0.173    0.000    0.000    0.000    0.000    0.013    0.005    0.005    0.001
     988    0.802    0.174    0.000    0.000    0.000    0.000    0.013    0.005    0.005    0.001
     989    0.801    0.175    0.000    0.000    0.000    0.000    0.013    0.005    0.005    0.001
     990    0.800    0.176    0.000    0.000    0.000    0.000    0.013    0.005    0.005    0.001
     991    0.799    0.177    0.000    0.000    0.000    0.000    0.013    0.005    0.005    0.001
     992    0.798    0.177    0.000    0.000    0.000    0.000    0.013    0.005    0.005    0.001
     993    0.798    0.178    0.000    0.000    0.000    0.000    0.013    0.005    0.005    0.001
     994    0.797    0.178    0.000    0.000    0.000    0.001    0.013    0.005    0.005    0.001
     995    0.796    0.178    0.000    0.000    0.000    0.002    0.013    0.005    0.005    0.001
     996    0.795    0.178    0.000    0.000    0.000    0.003    0.013    0.005    0.005    0.001
     997    0.794    0.178    0.000    0.000    0.000    0.004    0.013    0.005    0.005    0.001
     998    0.794    0.177    0.000    0.000    0.000    0.005    0.013    0.005    0.005    0.001
     999    0.793    0.177    0.000    0.000    0.000    0.006    0.013    0.005    0.005    0.001
    1000    0.792    0.177    0.000    0.000    0.000    0.007    0.013    0.005    0.005    0.001
    1001    0.791    0.177    0.000    0.000    0.000    0.008    0.013    0.005    0.005    0.001
    1002    0.790    0.177    0.000    0.000    0.000    0.009    0.013    0.005    0.005    0.001
    1003    0.790    0.176    0.000    0.000    0.000    0.010    0.013    0.005    0.005    0.001
    1004    0.789    0.176    0.000    0.000    0.000    0.011    0.013    0.005    0.005    0.001
    1005    0.788    0.176    0.000    0.000    0.000    0.012    0.013    0.005    0.005    0.001
    1006    0.787    0.176    0.000    0.000    0.000    0.013    0.013    0.005    0.005    0.001
    1007    0.786    0.176    0.000    0.000    0.000    0.014    0.013    0.005    0.005    0.001
    1008    0.786    0.176    0.000    0.000    0.000    0.015    0.013    0.005    0.005    0.001
    1009    0.785    0.175    0.000    0.000    0.000    0.016    0.013    0.005    0.005    0.001
    1010    0.784    0.175    0.000    0.000    0.000    0.017    0.013    0.005    0.005    0.001
    1011    0.783    0.175    0.000    0.000    0.000    0.018    0.013    0.005    0.005    0.001
    1012    0.783    0.175    0.000    0.000    0.000    0.019    0.013    0.005    0.005    0.001
    1013    0.782    0.175    0.000    0.000    0.000    0.020    0.013    0.005    0.005    0.001
    1014    0.781    0.175    0.000    0.000    0.000    0.021    0.013    0.005    0.005    0.001
    1015    0.780    0.174    0.000    0.000    0.000    0.022    0.013    0.005    0.005    0.001
    1016    0.780    0.174    0.000    0.000    0.000    0.023    0.013    0.005    0.005    0.001
    1017    0.779    0.174    0.000    0.000    0.000    0.024    0.013    0.005    0.005    0.001
    1018    0.778    0.174    0.000    0.000    0.000    0.025    0.013    0.005    0.005    0.001
    1019    0.777    0.174    0.000    0.000    0.000    0.026    0.013    0.005    0.005    0.001
    1020    0.776    0.174    0.000    0.000    0.000    0.026    0.013    0.005    0.005    0.001
    1021    0.776    0.173    0.000    0.000    0.000    0.027    0.013    0.005    0.005    0.001
    1022    0.775    0.173    0.000    0.000    0.000    0.028    0.013    0.005    0.005    0.001
    1023    0.774    0.173    0.000    0.000    0.000    0.029    0.013    0.005    0.005    0.001
    1024    0.773    0.173    0.000    0.000    0.000    0.030    0.013    0.005    0.005    0.001
    1025    0.773    0.173    0.000    0.000    0.000    0.031    0.013    0.005    0.005    0.001
    1026    0.772    0.173    0.000    0.000    0.000    0.032    0.013    0.005    0.005    0.001
    1027    0.771    0.172    0.000    0.000    0.000    0.033    0.013    0.005    0.005    0.001
    1028    0.770    0.172    0.000    0.000    0.000    0.034    0.013    0.005    0.005    0.001
    1029    0.770    0.172    0.000    0.000    0.000    0.035    0.013    0.005    0.005    0.001
    1030    0.769    0.172    0.000    0.000    0.000    0.036    0.013    0.005    0.005    0.001
    1031    0.768    0.172    0.000    0.000    0.000    0.037    0.013    0.005    0.005    0.001
    1032    0.767    0.172    0.000    0.000    0.000    0.038    0.013    0.005    0.005    0.001
    1033    0.767    0.171    0.000    0.000    0.000    0.039    0.013    0.005    0.005    0.001
    1034    0.766    0.171    0.000    0.000    0.000    0.040    0.013    0.005    0.005    0.001
    1035    0.765    0.171    0.000    0.000    0.000    0.041    0.013    0.005    0.005    0.001
    1036    0.764    0.171    0.000    0.000    0.000    0.042    0.013    0.005    0.005    0.001
    1037    0.764    0.171    0.000    0.000    0.000    0.042    0.013    0.005    0.005    0.001
    1038    0.763    0.171    0.000    0.000    0.000    0.043    0.013    0.005    0.005    0.001
    1039    0.762    0.170    0.000    0.000    0.000    0.044    0.013    0.005    0.005    0.001
    1040    0.762    0.170    0.000    0.000    0.000    0.045    0.013    0.005    0.005    0.001
    1041    0.761    0.170    0.000    0.000    0.000    0.046    0.012    0.005    0.005    0.001
    1042    0.760    0.170    0.000    0.000    0.000    0.047    0.012    0.005    0.005    0.001
    1043    0.759    0.170    0.000    0.000    0.000    0.048    0.012    0.005    0.005    0.001
    1044    0.759    0.170    0.000    0.000    0.000    0.049    0.012    0.005    0.005    0.001
    1045    0.758    0.169    0.000    0.000    0.000    0.050    0.012    0.005    0.005    0.001
    1046    0.757    0.169    0.000    0.000    0.000    0.051    0.012    0.005    0.005    0.001
    1047    0.756    0.169    0.000    0.000    0.000    0.052    0.012    0.005    0.005    0.001
    1048    0.756    0.169    0.000    0.000    0.000    0.052    0.012    0.005    0.005    0.001
    1049    0.755    0.169    0.000    0.000    0.000    0.053    0.012    0.005    0.005    0.001
    1050    0.754    0.169    0.000    0.000    0.000    0.054    0.012    0.005    0.005    0.001
    1051    0.754    0.168    0.000    0.000    0.000    0.055    0.012    0.005    0.005    0.001
    1052    0.753    0.168    0.000    0.000    0.000    0.056    0.012    0.005    0.005    0.001
    1053    0.752    0.168    0.000    0.000    0.000    0.057    0.012    0.005    0.005    0.001
    1054    0.751    0.168    0.000    0.000    0.000    0.058    0.012    0.005    0.005    0.001
    1055    0.751    0.168    0.000    0.000    0.000    0.059    0.012    0.005    0.005    0.001
    1056    0.750    0.168    0.000    0.000    0.000    0.060    0.012    0.005    0.005    0.001
    1057    0.749    0.167    0.000    0.000    0.000    0.061    0.012    0.005    0.005    0.001
    1058    0.749    0.167    0.000    0.000    0.000    0.061    0.012    0.005    0.005    0.001
    1059    0.748    0.167    0.000    0.000    0.000    0.062    0.012    0.005    0.005    0.001
    1060    0.747    0.167    0.000    0.000    0.000    0.063    0.012    0.005    0.005    0.001
    1061    0.746    0.167    0.000    0.000    0.000    0.064    0.012    0.005    0.005    0.001
    1062    0.746    0.167    0.000    0.000    0.000    0.065    0.012    0.005    0.005    0.001
    1063    0.746    0.167    0.000    0.000    0.000    0.065    0.012    0.005    0.005    0.001
    1064    0.746    0.166    0.000    0.000    0.000    0.065    0.012    0.005    0.005    0.001
    1065    0.746    0.166    0.000    0.000    0.000    0.065    0.012    0.005    0.005    0.001
    1066    0.747    0.166    0.000    0.000    0.000    0.065    0.012    0.005    0.005    0.001
    1067    0.747    0.166    0.000    0.000    0.000    0.065    0.012    0.005    0.005    0.001
    1068    0.747    0.166    0.000    0.000    0.000    0.065    0.012    0.005    0.005    0.001
    1069    0.747    0.166    0.000    0.000    0.000    0.065    0.012    0.005    0.005    0.001
    1070    0.748    0.165    0.000    0.000    0.000    0.064    0.012    0.005    0.005    0.001
    1071    0.748    0.165    0.000    0.000    0.000    0.064    0.012    0.005    0.005    0.001
    1072    0.748    0.165    0.000    0.000    0.000    0.064    0.012    0.005    0.005    0.001
    1073    0.748    0.165    0.000    0.000    0.000    0.064    0.012    0.005    0.005    0.001
    1074    0.749    0.165    0.000    0.000    0.000    0.064    0.012    0.005    0.005    0.001
    1075    0.749    0.165    0.000    0.000    0.000    0.064    0.012    0.005    0.005    0.001
    1076    0.748    0.164    0.000    0.000    0.001    0.064    0.012    0.005    0.005    0.001
    1077    0.747    0.164    0.000    0.000    0.002    0.064    0.012    0.005    0.005    0.001
    1078    0.747    0.164    0.000    0.000    0.003    0.064    0.012    0.005    0.005    0.001
    1079    0.746    0.164    0.000    0.000    0.004    0.064    0.012    0.005    0.005    0.001
    1080    0.745    0.164    0.000    0.000    0.005    0.064    0.012    0.005    0.005    0.001
    1081    0.745    0.164    0.000    0.000    0.006    0.064    0.012    0.005    0.005    0.001
    1082    0.744    0.164    0.000    0.000    0.006    0.064    0.012    0.005    0.005    0.001
    1083    0.743    0.163    0.000    0.000    0.007    0.064    0.012    0.005    0.005    0.001
    1084    0.743    0.163    0.000    0.000    0.008    0.064    0.012    0.005    0.005    0.001
    1085    0.742    0.163    0.000    0.000    0.009    0.064    0.012    0.005    0.005    0.001
    1086    0.741    0.163    0.000    0.000    0.010    0.064    0.012    0.005    0.005    0.001
    1087    0.741    0.163    0.000    0.000    0.011    0.063    0.012    0.005    0.005    0.001
    1088    0.740    0.163    0.000    0.000    0.012    0.063    0.012    0.005    0.005    0.001
    1089    0.739    0.163    0.000    0.000    0.013    0.063    0.012    0.005    0.005    0.001
    1090    0.739    0.162    0.000    0.000    0.014    0.063    0.012    0.005    0.005    0.001
